game_number,name,space,color,turns,winner,player_number
481,PLAYER 2,9711,red,372,0,2
481,PLAYER 3,9549,yellow,372,0,3
481,PLAYER 4,9520,blue,372,0,4
482,PLAYER 1,9998,green,389,0,1
482,PLAYER 2,10007,red,389,1,2
482,PLAYER 3,9856,yellow,388,0,3
482,PLAYER 4,9730,blue,388,0,4
483,PLAYER 1,9737,green,385,0,1
483,PLAYER 2,10002,red,385,1,2
483,PLAYER 3,9668,yellow,384,0,3
483,PLAYER 4,9847,blue,384,0,4
484,PLAYER 1,9928,green,378,0,1
484,PLAYER 2,9500,red,378,0,2
484,PLAYER 3,10004,yellow,378,1,3
484,PLAYER 4,9995,blue,377,0,4
485,PLAYER 1,10002,green,384,1,1
485,PLAYER 2,9831,red,383,0,2
485,PLAYER 3,9551,yellow,383,0,3
485,PLAYER 4,9939,blue,383,0,4
486,PLAYER 1,9942,green,382,0,1
486,PLAYER 2,9819,red,382,0,2
486,PLAYER 3,9843,yellow,382,0,3
486,PLAYER 4,10002,blue,382,1,4
487,PLAYER 1,9680,green,385,0,1
487,PLAYER 2,10005,red,385,1,2
487,PLAYER 3,9688,yellow,384,0,3
487,PLAYER 4,9666,blue,384,0,4
488,PLAYER 1,9819,green,383,0,1
488,PLAYER 2,9849,red,383,0,2
488,PLAYER 3,10006,yellow,383,1,3
488,PLAYER 4,9788,blue,382,0,4
489,PLAYER 1,9780,green,380,0,1
489,PLAYER 2,9618,red,380,0,2
489,PLAYER 3,9853,yellow,380,0,3
489,PLAYER 4,10003,blue,380,1,4
490,PLAYER 1,9625,green,377,0,1
490,PLAYER 2,10002,red,377,1,2
490,PLAYER 3,9890,yellow,376,0,3
490,PLAYER 4,9586,blue,376,0,4
491,PLAYER 1,9700,green,376,0,1
491,PLAYER 2,9872,red,376,0,2
491,PLAYER 3,9702,yellow,376,0,3
491,PLAYER 4,10002,blue,376,1,4
492,PLAYER 1,9847,green,382,0,1
492,PLAYER 2,10003,red,382,1,2
492,PLAYER 3,9673,yellow,381,0,3
492,PLAYER 4,9744,blue,381,0,4
493,PLAYER 1,9960,green,383,0,1
493,PLAYER 2,9834,red,383,0,2
493,PLAYER 3,9855,yellow,383,0,3
493,PLAYER 4,10006,blue,383,1,4
494,PLAYER 1,9823,green,386,0,1
494,PLAYER 2,10007,red,386,1,2
494,PLAYER 3,9941,yellow,385,0,3
494,PLAYER 4,9909,blue,385,0,4
495,PLAYER 1,9807,green,382,0,1
495,PLAYER 2,9674,red,382,0,2
495,PLAYER 3,9833,yellow,382,0,3
495,PLAYER 4,10004,blue,382,1,4
496,PLAYER 1,10011,green,384,1,1
496,PLAYER 2,9562,red,383,0,2
496,PLAYER 3,9849,yellow,383,0,3
496,PLAYER 4,9829,blue,383,0,4
497,PLAYER 1,9804,green,388,0,1
497,PLAYER 2,10006,red,388,1,2
497,PLAYER 3,9983,yellow,387,0,3
497,PLAYER 4,9746,blue,387,0,4
498,PLAYER 1,9909,green,390,0,1
498,PLAYER 2,9851,red,390,0,2
498,PLAYER 3,10005,yellow,390,1,3
498,PLAYER 4,9828,blue,389,0,4
499,PLAYER 1,9672,green,385,0,1
499,PLAYER 2,9945,red,385,0,2
499,PLAYER 3,9443,yellow,385,0,3
499,PLAYER 4,10006,blue,385,1,4
500,PLAYER 1,10018,green,381,1,1
500,PLAYER 2,9656,red,380,0,2
500,PLAYER 3,9868,yellow,380,0,3
500,PLAYER 4,9834,blue,380,0,4
501,PLAYER 1,9853,green,387,0,1
501,PLAYER 2,9995,red,387,0,2
501,PLAYER 3,10018,yellow,387,1,3
501,PLAYER 4,9907,blue,386,0,4
502,PLAYER 1,9463,green,374,0,1
502,PLAYER 2,9588,red,374,0,2
502,PLAYER 3,10003,yellow,374,1,3
502,PLAYER 4,9362,blue,373,0,4
503,PLAYER 1,9783,green,383,0,1
503,PLAYER 2,9709,red,383,0,2
503,PLAYER 3,10005,yellow,383,1,3
503,PLAYER 4,9736,blue,382,0,4
504,PLAYER 1,10002,green,386,1,1
504,PLAYER 2,9879,red,385,0,2
504,PLAYER 3,9707,yellow,385,0,3
504,PLAYER 4,9639,blue,385,0,4
505,PLAYER 1,10006,green,389,1,1
505,PLAYER 2,9744,red,388,0,2
505,PLAYER 3,9949,yellow,388,0,3
505,PLAYER 4,9940,blue,388,0,4
506,PLAYER 1,10001,green,378,1,1
506,PLAYER 2,9779,red,377,0,2
506,PLAYER 3,9885,yellow,377,0,3
506,PLAYER 4,9726,blue,377,0,4
507,PLAYER 1,10001,green,376,1,1
507,PLAYER 2,9574,red,375,0,2
507,PLAYER 3,9537,yellow,375,0,3
507,PLAYER 4,9624,blue,375,0,4
508,PLAYER 1,9444,green,375,0,1
508,PLAYER 2,10020,red,375,1,2
508,PLAYER 3,9730,yellow,374,0,3
508,PLAYER 4,9346,blue,374,0,4
509,PLAYER 1,9719,green,372,0,1
509,PLAYER 2,9528,red,372,0,2
509,PLAYER 3,9577,yellow,372,0,3
509,PLAYER 4,10005,blue,372,1,4
510,PLAYER 1,9911,green,388,0,1
510,PLAYER 2,10007,red,388,1,2
510,PLAYER 3,9794,yellow,387,0,3
510,PLAYER 4,9836,blue,387,0,4
511,PLAYER 1,9973,green,389,0,1
511,PLAYER 2,10010,red,389,1,2
511,PLAYER 3,9844,yellow,388,0,3
511,PLAYER 4,9897,blue,388,0,4
512,PLAYER 1,9771,green,381,0,1
512,PLAYER 2,9853,red,381,0,2
512,PLAYER 3,10021,yellow,381,1,3
512,PLAYER 4,9603,blue,380,0,4
513,PLAYER 1,9631,green,383,0,1
513,PLAYER 2,9690,red,383,0,2
513,PLAYER 3,10000,yellow,383,1,3
513,PLAYER 4,9854,blue,382,0,4
514,PLAYER 1,9819,green,378,0,1
514,PLAYER 2,10011,red,378,1,2
514,PLAYER 3,9942,yellow,377,0,3
514,PLAYER 4,9543,blue,377,0,4
515,PLAYER 1,10027,green,383,1,1
515,PLAYER 2,9919,red,382,0,2
515,PLAYER 3,9759,yellow,382,0,3
515,PLAYER 4,9886,blue,382,0,4
516,PLAYER 1,10002,green,387,1,1
516,PLAYER 2,9894,red,386,0,2
516,PLAYER 3,9829,yellow,386,0,3
516,PLAYER 4,9898,blue,386,0,4
517,PLAYER 1,9940,green,383,0,1
517,PLAYER 2,10027,red,383,1,2
517,PLAYER 3,9916,yellow,382,0,3
517,PLAYER 4,9792,blue,382,0,4
518,PLAYER 1,9655,green,373,0,1
518,PLAYER 2,9604,red,373,0,2
518,PLAYER 3,9796,yellow,373,0,3
518,PLAYER 4,10027,blue,373,1,4
519,PLAYER 1,9982,green,380,0,1
519,PLAYER 2,10009,red,380,1,2
519,PLAYER 3,9495,yellow,379,0,3
519,PLAYER 4,9629,blue,379,0,4
520,PLAYER 1,10026,green,385,1,1
520,PLAYER 2,9983,red,384,0,2
520,PLAYER 3,9882,yellow,384,0,3
520,PLAYER 4,9720,blue,384,0,4
521,PLAYER 1,9966,green,387,0,1
521,PLAYER 2,9883,red,387,0,2
521,PLAYER 3,9834,yellow,387,0,3
521,PLAYER 4,10012,blue,387,1,4
522,PLAYER 1,9845,green,380,0,1
522,PLAYER 2,9673,red,380,0,2
522,PLAYER 3,10018,yellow,380,1,3
522,PLAYER 4,9850,blue,379,0,4
523,PLAYER 1,9702,green,380,0,1
523,PLAYER 2,9735,red,380,0,2
523,PLAYER 3,10002,yellow,380,1,3
523,PLAYER 4,9689,blue,379,0,4
524,PLAYER 1,9641,green,386,0,1
524,PLAYER 2,9881,red,386,0,2
524,PLAYER 3,9891,yellow,386,0,3
524,PLAYER 4,10002,blue,386,1,4
525,PLAYER 1,10010,green,370,1,1
525,PLAYER 2,9405,red,369,0,2
525,PLAYER 3,9437,yellow,369,0,3
525,PLAYER 4,9531,blue,369,0,4
526,PLAYER 1,9814,green,383,0,1
526,PLAYER 2,9743,red,383,0,2
526,PLAYER 3,9700,yellow,383,0,3
526,PLAYER 4,10003,blue,383,1,4
527,PLAYER 1,10024,green,383,1,1
527,PLAYER 2,9992,red,382,0,2
527,PLAYER 3,9911,yellow,382,0,3
527,PLAYER 4,9957,blue,382,0,4
528,PLAYER 1,10000,green,387,1,1
528,PLAYER 2,9990,red,386,0,2
528,PLAYER 3,9599,yellow,386,0,3
528,PLAYER 4,9964,blue,386,0,4
529,PLAYER 1,9934,green,385,0,1
529,PLAYER 2,9994,red,385,0,2
529,PLAYER 3,10001,yellow,385,1,3
529,PLAYER 4,9810,blue,384,0,4
530,PLAYER 1,9700,green,384,0,1
530,PLAYER 2,9899,red,384,0,2
530,PLAYER 3,9743,yellow,384,0,3
530,PLAYER 4,10010,blue,384,1,4
531,PLAYER 1,9877,green,390,0,1
531,PLAYER 2,9775,red,390,0,2
531,PLAYER 3,9997,yellow,390,0,3
531,PLAYER 4,10000,blue,390,1,4
532,PLAYER 1,9432,green,378,0,1
532,PLAYER 2,9882,red,378,0,2
532,PLAYER 3,9715,yellow,378,0,3
532,PLAYER 4,10013,blue,378,1,4
533,PLAYER 1,10003,green,387,1,1
533,PLAYER 2,9773,red,386,0,2
533,PLAYER 3,9852,yellow,386,0,3
533,PLAYER 4,9950,blue,386,0,4
534,PLAYER 1,9865,green,390,0,1
534,PLAYER 2,9952,red,390,0,2
534,PLAYER 3,9747,yellow,390,0,3
534,PLAYER 4,10011,blue,390,1,4
535,PLAYER 1,9723,green,378,0,1
535,PLAYER 2,9368,red,378,0,2
535,PLAYER 3,10004,yellow,378,1,3
535,PLAYER 4,9592,blue,377,0,4
536,PLAYER 1,9730,green,384,0,1
536,PLAYER 2,9958,red,384,0,2
536,PLAYER 3,9730,yellow,384,0,3
536,PLAYER 4,10006,blue,384,1,4
537,PLAYER 1,9617,green,382,0,1
537,PLAYER 2,10005,red,382,1,2
537,PLAYER 3,9857,yellow,381,0,3
537,PLAYER 4,9727,blue,381,0,4
538,PLAYER 1,9742,green,374,0,1
538,PLAYER 2,9549,red,374,0,2
538,PLAYER 3,10001,yellow,374,1,3
538,PLAYER 4,9502,blue,373,0,4
539,PLAYER 1,9650,green,384,0,1
539,PLAYER 2,9887,red,384,0,2
539,PLAYER 3,9770,yellow,384,0,3
539,PLAYER 4,10009,blue,384,1,4
540,PLAYER 1,9840,green,386,0,1
540,PLAYER 2,10009,red,386,1,2
540,PLAYER 3,9635,yellow,385,0,3
540,PLAYER 4,9785,blue,385,0,4
541,PLAYER 1,9591,green,372,0,1
541,PLAYER 2,9615,red,372,0,2
541,PLAYER 3,9632,yellow,372,0,3
541,PLAYER 4,10004,blue,372,1,4
542,PLAYER 1,9734,green,385,0,1
542,PLAYER 2,9940,red,385,0,2
542,PLAYER 3,9887,yellow,385,0,3
542,PLAYER 4,10003,blue,385,1,4
543,PLAYER 1,10016,green,390,1,1
543,PLAYER 2,9836,red,389,0,2
543,PLAYER 3,9922,yellow,389,0,3
543,PLAYER 4,9919,blue,389,0,4
544,PLAYER 1,9674,green,378,0,1
544,PLAYER 2,9984,red,378,0,2
544,PLAYER 3,9575,yellow,378,0,3
544,PLAYER 4,10000,blue,378,1,4
545,PLAYER 1,10012,green,388,1,1
545,PLAYER 2,9993,red,387,0,2
545,PLAYER 3,9916,yellow,387,0,3
545,PLAYER 4,9644,blue,387,0,4
546,PLAYER 1,9911,green,379,0,1
546,PLAYER 2,10004,red,379,1,2
546,PLAYER 3,9695,yellow,378,0,3
546,PLAYER 4,9818,blue,378,0,4
547,PLAYER 1,9483,green,383,0,1
547,PLAYER 2,10007,red,383,1,2
547,PLAYER 3,9678,yellow,382,0,3
547,PLAYER 4,9950,blue,382,0,4
548,PLAYER 1,9683,green,378,0,1
548,PLAYER 2,9349,red,378,0,2
548,PLAYER 3,10005,yellow,378,1,3
548,PLAYER 4,9766,blue,377,0,4
549,PLAYER 1,9627,green,380,0,1
549,PLAYER 2,10000,red,380,1,2
549,PLAYER 3,9898,yellow,379,0,3
549,PLAYER 4,9835,blue,379,0,4
550,PLAYER 1,9777,green,384,0,1
550,PLAYER 2,9993,red,384,0,2
550,PLAYER 3,9553,yellow,384,0,3
550,PLAYER 4,10011,blue,384,1,4
551,PLAYER 1,10005,green,386,1,1
551,PLAYER 2,9937,red,385,0,2
551,PLAYER 3,9797,yellow,385,0,3
551,PLAYER 4,9680,blue,385,0,4
552,PLAYER 1,10002,green,388,1,1
552,PLAYER 2,9650,red,387,0,2
552,PLAYER 3,9581,yellow,387,0,3
552,PLAYER 4,9993,blue,387,0,4
553,PLAYER 1,9952,green,389,0,1
553,PLAYER 2,10017,red,389,1,2
553,PLAYER 3,9834,yellow,388,0,3
553,PLAYER 4,9948,blue,388,0,4
554,PLAYER 1,9721,green,377,0,1
554,PLAYER 2,9912,red,377,0,2
554,PLAYER 3,10008,yellow,377,1,3
554,PLAYER 4,9559,blue,376,0,4
555,PLAYER 1,9942,green,382,0,1
555,PLAYER 2,10005,red,382,1,2
555,PLAYER 3,9757,yellow,381,0,3
555,PLAYER 4,9855,blue,381,0,4
556,PLAYER 1,9850,green,384,0,1
556,PLAYER 2,9971,red,384,0,2
556,PLAYER 3,10000,yellow,384,1,3
556,PLAYER 4,9738,blue,383,0,4
557,PLAYER 1,9882,green,387,0,1
557,PLAYER 2,10010,red,387,1,2
557,PLAYER 3,9829,yellow,386,0,3
557,PLAYER 4,9826,blue,386,0,4
558,PLAYER 1,9435,green,380,0,1
558,PLAYER 2,10004,red,380,1,2
558,PLAYER 3,9888,yellow,379,0,3
558,PLAYER 4,9949,blue,379,0,4
559,PLAYER 1,10004,green,385,1,1
559,PLAYER 2,9828,red,384,0,2
559,PLAYER 3,9859,yellow,384,0,3
559,PLAYER 4,9857,blue,384,0,4
560,PLAYER 1,9874,green,384,0,1
560,PLAYER 2,9835,red,384,0,2
560,PLAYER 3,10005,yellow,384,1,3
560,PLAYER 4,9897,blue,383,0,4
561,PLAYER 1,9388,green,375,0,1
561,PLAYER 2,10000,red,375,1,2
561,PLAYER 3,9608,yellow,374,0,3
561,PLAYER 4,9747,blue,374,0,4
562,PLAYER 1,9999,green,384,0,1
562,PLAYER 2,9751,red,384,0,2
562,PLAYER 3,9698,yellow,384,0,3
562,PLAYER 4,10002,blue,384,1,4
563,PLAYER 1,9903,green,374,0,1
563,PLAYER 2,9543,red,374,0,2
563,PLAYER 3,9738,yellow,374,0,3
563,PLAYER 4,10024,blue,374,1,4
564,PLAYER 1,9718,green,384,0,1
564,PLAYER 2,9718,red,384,0,2
564,PLAYER 3,9669,yellow,384,0,3
564,PLAYER 4,10002,blue,384,1,4
565,PLAYER 1,10007,green,387,1,1
565,PLAYER 2,9906,red,386,0,2
565,PLAYER 3,9938,yellow,386,0,3
565,PLAYER 4,9649,blue,386,0,4
566,PLAYER 1,9663,green,380,0,1
566,PLAYER 2,9973,red,380,0,2
566,PLAYER 3,9718,yellow,380,0,3
566,PLAYER 4,10010,blue,380,1,4
567,PLAYER 1,10016,green,382,1,1
567,PLAYER 2,9661,red,381,0,2
567,PLAYER 3,9652,yellow,381,0,3
567,PLAYER 4,9762,blue,381,0,4
568,PLAYER 1,9819,green,381,0,1
568,PLAYER 2,10002,red,381,1,2
568,PLAYER 3,9957,yellow,380,0,3
568,PLAYER 4,9936,blue,380,0,4
569,PLAYER 1,9996,green,388,0,1
569,PLAYER 2,10004,red,388,1,2
569,PLAYER 3,9911,yellow,387,0,3
569,PLAYER 4,9901,blue,387,0,4
570,PLAYER 1,9920,green,380,0,1
570,PLAYER 2,9887,red,380,0,2
570,PLAYER 3,10002,yellow,380,1,3
570,PLAYER 4,9679,blue,379,0,4
571,PLAYER 1,9979,green,383,0,1
571,PLAYER 2,10008,red,383,1,2
571,PLAYER 3,9904,yellow,382,0,3
571,PLAYER 4,9729,blue,382,0,4
572,PLAYER 1,9842,green,386,0,1
572,PLAYER 2,10028,red,386,1,2
572,PLAYER 3,9878,yellow,385,0,3
572,PLAYER 4,9992,blue,385,0,4
573,PLAYER 1,9600,green,380,0,1
573,PLAYER 2,9773,red,380,0,2
573,PLAYER 3,9736,yellow,380,0,3
573,PLAYER 4,10005,blue,380,1,4
574,PLAYER 1,9889,green,378,0,1
574,PLAYER 2,9770,red,378,0,2
574,PLAYER 3,9866,yellow,378,0,3
574,PLAYER 4,10014,blue,378,1,4
575,PLAYER 1,9864,green,376,0,1
575,PLAYER 2,10022,red,376,1,2
575,PLAYER 3,9682,yellow,375,0,3
575,PLAYER 4,9728,blue,375,0,4
576,PLAYER 1,9767,green,382,0,1
576,PLAYER 2,9973,red,382,0,2
576,PLAYER 3,10006,yellow,382,1,3
576,PLAYER 4,9941,blue,381,0,4
577,PLAYER 1,9890,green,388,0,1
577,PLAYER 2,10019,red,388,1,2
577,PLAYER 3,9901,yellow,387,0,3
577,PLAYER 4,9871,blue,387,0,4
578,PLAYER 1,10002,green,389,1,1
578,PLAYER 2,9973,red,388,0,2
578,PLAYER 3,9738,yellow,388,0,3
578,PLAYER 4,9938,blue,388,0,4
579,PLAYER 1,9871,green,386,0,1
579,PLAYER 2,9669,red,386,0,2
579,PLAYER 3,10008,yellow,386,1,3
579,PLAYER 4,9879,blue,385,0,4
580,PLAYER 1,9953,green,386,0,1
580,PLAYER 2,10009,red,386,1,2
580,PLAYER 3,9820,yellow,385,0,3
580,PLAYER 4,9748,blue,385,0,4
581,PLAYER 1,10012,green,382,1,1
581,PLAYER 2,9900,red,381,0,2
581,PLAYER 3,9873,yellow,381,0,3
581,PLAYER 4,9596,blue,381,0,4
582,PLAYER 1,9616,green,379,0,1
582,PLAYER 2,9378,red,379,0,2
582,PLAYER 3,9691,yellow,379,0,3
582,PLAYER 4,10005,blue,379,1,4
583,PLAYER 1,9577,green,381,0,1
583,PLAYER 2,9509,red,381,0,2
583,PLAYER 3,10009,yellow,381,1,3
583,PLAYER 4,9639,blue,380,0,4
584,PLAYER 1,9889,green,386,0,1
584,PLAYER 2,9862,red,386,0,2
584,PLAYER 3,9904,yellow,386,0,3
584,PLAYER 4,10013,blue,386,1,4
585,PLAYER 1,9938,green,376,0,1
585,PLAYER 2,9750,red,376,0,2
585,PLAYER 3,10001,yellow,376,1,3
585,PLAYER 4,9746,blue,375,0,4
586,PLAYER 1,9844,green,378,0,1
586,PLAYER 2,9824,red,378,0,2
586,PLAYER 3,10005,yellow,378,1,3
586,PLAYER 4,9504,blue,377,0,4
587,PLAYER 1,9711,green,377,0,1
587,PLAYER 2,10006,red,377,1,2
587,PLAYER 3,9817,yellow,376,0,3
587,PLAYER 4,9928,blue,376,0,4
588,PLAYER 1,9835,green,378,0,1
588,PLAYER 2,9507,red,378,0,2
588,PLAYER 3,10001,yellow,378,1,3
588,PLAYER 4,9689,blue,377,0,4
589,PLAYER 1,9984,green,388,0,1
589,PLAYER 2,10002,red,388,1,2
589,PLAYER 3,9815,yellow,387,0,3
589,PLAYER 4,9795,blue,387,0,4
590,PLAYER 1,9376,green,378,0,1
590,PLAYER 2,9598,red,378,0,2
590,PLAYER 3,9870,yellow,378,0,3
590,PLAYER 4,10002,blue,378,1,4
591,PLAYER 1,9751,green,384,0,1
591,PLAYER 2,10002,red,384,1,2
591,PLAYER 3,9954,yellow,383,0,3
591,PLAYER 4,9976,blue,383,0,4
592,PLAYER 1,10007,green,381,1,1
592,PLAYER 2,9988,red,380,0,2
592,PLAYER 3,9779,yellow,380,0,3
592,PLAYER 4,9842,blue,380,0,4
593,PLAYER 1,10001,green,385,1,1
593,PLAYER 2,9801,red,384,0,2
593,PLAYER 3,9846,yellow,384,0,3
593,PLAYER 4,9886,blue,384,0,4
594,PLAYER 1,9883,green,386,0,1
594,PLAYER 2,10014,red,386,1,2
594,PLAYER 3,9925,yellow,385,0,3
594,PLAYER 4,9908,blue,385,0,4
595,PLAYER 1,9698,green,380,0,1
595,PLAYER 2,9744,red,380,0,2
595,PLAYER 3,9653,yellow,380,0,3
595,PLAYER 4,10002,blue,380,1,4
596,PLAYER 1,9981,green,382,0,1
596,PLAYER 2,9760,red,382,0,2
596,PLAYER 3,9854,yellow,382,0,3
596,PLAYER 4,10000,blue,382,1,4
597,PLAYER 1,9791,green,386,0,1
597,PLAYER 2,9660,red,386,0,2
597,PLAYER 3,9909,yellow,386,0,3
597,PLAYER 4,10011,blue,386,1,4
598,PLAYER 1,10008,green,385,1,1
598,PLAYER 2,9884,red,384,0,2
598,PLAYER 3,9795,yellow,384,0,3
598,PLAYER 4,9996,blue,384,0,4
599,PLAYER 1,9833,green,383,0,1
599,PLAYER 2,9668,red,383,0,2
599,PLAYER 3,10006,yellow,383,1,3
599,PLAYER 4,9982,blue,382,0,4
600,PLAYER 1,9895,green,387,0,1
600,PLAYER 2,9762,red,387,0,2
600,PLAYER 3,10017,yellow,387,1,3
600,PLAYER 4,9948,blue,386,0,4
601,PLAYER 1,10002,green,383,1,1
601,PLAYER 2,9680,red,382,0,2
601,PLAYER 3,9439,yellow,382,0,3
601,PLAYER 4,9553,blue,382,0,4
602,PLAYER 1,9969,green,379,0,1
602,PLAYER 2,9913,red,379,0,2
602,PLAYER 3,10019,yellow,379,1,3
602,PLAYER 4,9856,blue,378,0,4
603,PLAYER 1,9558,green,379,0,1
603,PLAYER 2,10005,red,379,1,2
603,PLAYER 3,9362,yellow,378,0,3
603,PLAYER 4,9651,blue,378,0,4
604,PLAYER 1,9882,green,385,0,1
604,PLAYER 2,9657,red,385,0,2
604,PLAYER 3,9970,yellow,385,0,3
604,PLAYER 4,10018,blue,385,1,4
605,PLAYER 1,9705,green,383,0,1
605,PLAYER 2,9829,red,383,0,2
605,PLAYER 3,10001,yellow,383,1,3
605,PLAYER 4,9856,blue,382,0,4
606,PLAYER 1,9793,green,387,0,1
606,PLAYER 2,10027,red,387,1,2
606,PLAYER 3,9550,yellow,386,0,3
606,PLAYER 4,9859,blue,386,0,4
607,PLAYER 1,9927,green,386,0,1
607,PLAYER 2,10024,red,386,1,2
607,PLAYER 3,9661,yellow,385,0,3
607,PLAYER 4,9833,blue,385,0,4
608,PLAYER 1,9879,green,380,0,1
608,PLAYER 2,10012,red,380,1,2
608,PLAYER 3,9713,yellow,379,0,3
608,PLAYER 4,9738,blue,379,0,4
609,PLAYER 1,9820,green,385,0,1
609,PLAYER 2,9890,red,385,0,2
609,PLAYER 3,10028,yellow,385,1,3
609,PLAYER 4,9718,blue,384,0,4
610,PLAYER 1,9442,green,380,0,1
610,PLAYER 2,10005,red,380,1,2
610,PLAYER 3,9794,yellow,379,0,3
610,PLAYER 4,9693,blue,379,0,4
611,PLAYER 1,9995,green,381,0,1
611,PLAYER 2,9759,red,381,0,2
611,PLAYER 3,10002,yellow,381,1,3
611,PLAYER 4,9739,blue,380,0,4
612,PLAYER 1,10016,green,385,1,1
612,PLAYER 2,9869,red,384,0,2
612,PLAYER 3,9935,yellow,384,0,3
612,PLAYER 4,9703,blue,384,0,4
613,PLAYER 1,9679,green,378,0,1
613,PLAYER 2,9700,red,378,0,2
613,PLAYER 3,10004,yellow,378,1,3
613,PLAYER 4,9692,blue,377,0,4
614,PLAYER 1,9906,green,378,0,1
614,PLAYER 2,9581,red,378,0,2
614,PLAYER 3,9842,yellow,378,0,3
614,PLAYER 4,10006,blue,378,1,4
615,PLAYER 1,9676,green,374,0,1
615,PLAYER 2,9495,red,374,0,2
615,PLAYER 3,9733,yellow,374,0,3
615,PLAYER 4,10020,blue,374,1,4
616,PLAYER 1,9705,green,383,0,1
616,PLAYER 2,10014,red,383,1,2
616,PLAYER 3,9997,yellow,382,0,3
616,PLAYER 4,9723,blue,382,0,4
617,PLAYER 1,10001,green,387,1,1
617,PLAYER 2,9681,red,386,0,2
617,PLAYER 3,9914,yellow,386,0,3
617,PLAYER 4,9998,blue,386,0,4
618,PLAYER 1,9760,green,385,0,1
618,PLAYER 2,9981,red,385,0,2
618,PLAYER 3,9743,yellow,385,0,3
618,PLAYER 4,10000,blue,385,1,4
619,PLAYER 1,10017,green,382,1,1
619,PLAYER 2,9759,red,381,0,2
619,PLAYER 3,9998,yellow,381,0,3
619,PLAYER 4,9864,blue,381,0,4
620,PLAYER 1,9862,green,388,0,1
620,PLAYER 2,9969,red,388,0,2
620,PLAYER 3,9983,yellow,388,0,3
620,PLAYER 4,10011,blue,388,1,4
621,PLAYER 1,9796,green,380,0,1
621,PLAYER 2,9723,red,380,0,2
621,PLAYER 3,10018,yellow,380,1,3
621,PLAYER 4,9852,blue,379,0,4
622,PLAYER 1,9763,green,380,0,1
622,PLAYER 2,10007,red,380,1,2
622,PLAYER 3,9550,yellow,379,0,3
622,PLAYER 4,9642,blue,379,0,4
623,PLAYER 1,9725,green,373,0,1
623,PLAYER 2,9390,red,373,0,2
623,PLAYER 3,9696,yellow,373,0,3
623,PLAYER 4,10016,blue,373,1,4
624,PLAYER 1,10015,green,384,1,1
624,PLAYER 2,9706,red,383,0,2
624,PLAYER 3,9980,yellow,383,0,3
624,PLAYER 4,9992,blue,383,0,4
625,PLAYER 1,10000,green,386,1,1
625,PLAYER 2,9933,red,385,0,2
625,PLAYER 3,9889,yellow,385,0,3
625,PLAYER 4,9672,blue,385,0,4
626,PLAYER 1,9829,green,383,0,1
626,PLAYER 2,9755,red,383,0,2
626,PLAYER 3,9742,yellow,383,0,3
626,PLAYER 4,10007,blue,383,1,4
627,PLAYER 1,9757,green,385,0,1
627,PLAYER 2,9856,red,385,0,2
627,PLAYER 3,10005,yellow,385,1,3
627,PLAYER 4,9954,blue,384,0,4
628,PLAYER 1,9867,green,382,0,1
628,PLAYER 2,9872,red,382,0,2
628,PLAYER 3,9591,yellow,382,0,3
628,PLAYER 4,10004,blue,382,1,4
629,PLAYER 1,9978,green,390,0,1
629,PLAYER 2,10008,red,390,1,2
629,PLAYER 3,9971,yellow,389,0,3
629,PLAYER 4,9849,blue,389,0,4
630,PLAYER 1,10004,green,379,1,1
630,PLAYER 2,9639,red,378,0,2
630,PLAYER 3,9432,yellow,378,0,3
630,PLAYER 4,9410,blue,378,0,4
631,PLAYER 1,9710,green,385,0,1
631,PLAYER 2,9908,red,385,0,2
631,PLAYER 3,9916,yellow,385,0,3
631,PLAYER 4,10001,blue,385,1,4
632,PLAYER 1,9830,green,379,0,1
632,PLAYER 2,9704,red,379,0,2
632,PLAYER 3,9538,yellow,379,0,3
632,PLAYER 4,10001,blue,379,1,4
633,PLAYER 1,9755,green,383,0,1
633,PLAYER 2,9777,red,383,0,2
633,PLAYER 3,9487,yellow,383,0,3
633,PLAYER 4,10009,blue,383,1,4
634,PLAYER 1,9835,green,384,0,1
634,PLAYER 2,10009,red,384,1,2
634,PLAYER 3,9929,yellow,383,0,3
634,PLAYER 4,9877,blue,383,0,4
635,PLAYER 1,10001,green,381,1,1
635,PLAYER 2,9731,red,380,0,2
635,PLAYER 3,9848,yellow,380,0,3
635,PLAYER 4,9837,blue,380,0,4
636,PLAYER 1,9909,green,383,0,1
636,PLAYER 2,10006,red,383,1,2
636,PLAYER 3,9815,yellow,382,0,3
636,PLAYER 4,9807,blue,382,0,4
637,PLAYER 1,9774,green,380,0,1
637,PLAYER 2,10004,red,380,1,2
637,PLAYER 3,9670,yellow,379,0,3
637,PLAYER 4,9724,blue,379,0,4
638,PLAYER 1,9706,green,380,0,1
638,PLAYER 2,10011,red,380,1,2
638,PLAYER 3,9772,yellow,379,0,3
638,PLAYER 4,9889,blue,379,0,4
639,PLAYER 1,10016,green,384,1,1
639,PLAYER 2,9980,red,383,0,2
639,PLAYER 3,9719,yellow,383,0,3
639,PLAYER 4,9950,blue,383,0,4
640,PLAYER 1,10014,green,379,1,1
640,PLAYER 2,9856,red,378,0,2
640,PLAYER 3,9578,yellow,378,0,3
640,PLAYER 4,9537,blue,378,0,4
641,PLAYER 1,9935,green,384,0,1
641,PLAYER 2,9985,red,384,0,2
641,PLAYER 3,10016,yellow,384,1,3
