game_number,name,space,color,turns,winner,player_number
504,PLAYER 3,74,yellow,3,0,3
504,PLAYER 4,83,blue,3,0,4
505,PLAYER 1,81,green,3,0,1
505,PLAYER 2,84,red,3,0,2
505,PLAYER 3,77,yellow,3,0,3
505,PLAYER 4,102,blue,3,1,4
506,PLAYER 1,95,green,4,0,1
506,PLAYER 2,104,red,4,1,2
506,PLAYER 3,79,yellow,3,0,3
506,PLAYER 4,54,blue,3,0,4
507,PLAYER 1,93,green,4,0,1
507,PLAYER 2,106,red,4,1,2
507,PLAYER 3,99,yellow,3,0,3
507,PLAYER 4,73,blue,3,0,4
508,PLAYER 1,98,green,4,0,1
508,PLAYER 2,86,red,4,0,2
508,PLAYER 3,112,yellow,4,1,3
508,PLAYER 4,76,blue,3,0,4
509,PLAYER 1,104,green,4,1,1
509,PLAYER 2,64,red,3,0,2
509,PLAYER 3,75,yellow,3,0,3
509,PLAYER 4,94,blue,3,0,4
510,PLAYER 1,91,green,4,0,1
510,PLAYER 2,79,red,4,0,2
510,PLAYER 3,101,yellow,4,1,3
510,PLAYER 4,86,blue,3,0,4
511,PLAYER 1,103,green,4,1,1
511,PLAYER 2,71,red,3,0,2
511,PLAYER 3,74,yellow,3,0,3
511,PLAYER 4,58,blue,3,0,4
512,PLAYER 1,60,green,3,0,1
512,PLAYER 2,100,red,3,1,2
512,PLAYER 3,54,yellow,2,0,3
512,PLAYER 4,54,blue,2,0,4
513,PLAYER 1,85,green,3,0,1
513,PLAYER 2,83,red,3,0,2
513,PLAYER 3,102,yellow,3,1,3
513,PLAYER 4,42,blue,2,0,4
514,PLAYER 1,129,green,4,1,1
514,PLAYER 2,73,red,3,0,2
514,PLAYER 3,70,yellow,3,0,3
514,PLAYER 4,59,blue,3,0,4
515,PLAYER 1,94,green,4,0,1
515,PLAYER 2,94,red,4,0,2
515,PLAYER 3,67,yellow,4,0,3
515,PLAYER 4,100,blue,4,1,4
516,PLAYER 1,91,green,4,0,1
516,PLAYER 2,95,red,4,0,2
516,PLAYER 3,93,yellow,4,0,3
516,PLAYER 4,103,blue,4,1,4
517,PLAYER 1,107,green,3,1,1
517,PLAYER 2,43,red,2,0,2
517,PLAYER 3,47,yellow,2,0,3
517,PLAYER 4,62,blue,2,0,4
518,PLAYER 1,104,green,4,1,1
518,PLAYER 2,70,red,3,0,2
518,PLAYER 3,88,yellow,3,0,3
518,PLAYER 4,57,blue,3,0,4
519,PLAYER 1,91,green,4,0,1
519,PLAYER 2,115,red,4,1,2
519,PLAYER 3,91,yellow,3,0,3
519,PLAYER 4,52,blue,3,0,4
520,PLAYER 1,94,green,3,0,1
520,PLAYER 2,100,red,3,1,2
520,PLAYER 3,47,yellow,2,0,3
520,PLAYER 4,66,blue,2,0,4
521,PLAYER 1,109,green,4,1,1
521,PLAYER 2,79,red,3,0,2
521,PLAYER 3,78,yellow,3,0,3
521,PLAYER 4,98,blue,3,0,4
522,PLAYER 1,89,green,3,0,1
522,PLAYER 2,109,red,3,1,2
522,PLAYER 3,50,yellow,2,0,3
522,PLAYER 4,52,blue,2,0,4
523,PLAYER 1,72,green,4,0,1
523,PLAYER 2,109,red,4,1,2
523,PLAYER 3,75,yellow,3,0,3
523,PLAYER 4,73,blue,3,0,4
524,PLAYER 1,101,green,4,1,1
524,PLAYER 2,76,red,3,0,2
524,PLAYER 3,59,yellow,3,0,3
524,PLAYER 4,85,blue,3,0,4
525,PLAYER 1,104,green,4,1,1
525,PLAYER 2,76,red,3,0,2
525,PLAYER 3,69,yellow,3,0,3
525,PLAYER 4,83,blue,3,0,4
526,PLAYER 1,67,green,3,0,1
526,PLAYER 2,52,red,3,0,2
526,PLAYER 3,76,yellow,3,0,3
526,PLAYER 4,101,blue,3,1,4
527,PLAYER 1,100,green,4,1,1
527,PLAYER 2,71,red,3,0,2
527,PLAYER 3,88,yellow,3,0,3
527,PLAYER 4,84,blue,3,0,4
528,PLAYER 1,116,green,4,1,1
528,PLAYER 2,78,red,3,0,2
528,PLAYER 3,59,yellow,3,0,3
528,PLAYER 4,70,blue,3,0,4
529,PLAYER 1,107,green,4,1,1
529,PLAYER 2,67,red,3,0,2
529,PLAYER 3,73,yellow,3,0,3
529,PLAYER 4,92,blue,3,0,4
530,PLAYER 1,88,green,3,0,1
530,PLAYER 2,115,red,3,1,2
530,PLAYER 3,49,yellow,2,0,3
530,PLAYER 4,48,blue,2,0,4
531,PLAYER 1,125,green,4,1,1
531,PLAYER 2,72,red,3,0,2
531,PLAYER 3,95,yellow,3,0,3
531,PLAYER 4,80,blue,3,0,4
532,PLAYER 1,76,green,3,0,1
532,PLAYER 2,106,red,3,1,2
532,PLAYER 3,42,yellow,2,0,3
532,PLAYER 4,69,blue,2,0,4
533,PLAYER 1,109,green,4,1,1
533,PLAYER 2,95,red,3,0,2
533,PLAYER 3,67,yellow,3,0,3
533,PLAYER 4,71,blue,3,0,4
534,PLAYER 1,100,green,4,1,1
534,PLAYER 2,65,red,3,0,2
534,PLAYER 3,70,yellow,3,0,3
534,PLAYER 4,71,blue,3,0,4
535,PLAYER 1,115,green,4,1,1
535,PLAYER 2,79,red,3,0,2
535,PLAYER 3,55,yellow,3,0,3
535,PLAYER 4,75,blue,3,0,4
536,PLAYER 1,74,green,3,0,1
536,PLAYER 2,100,red,3,1,2
536,PLAYER 3,37,yellow,2,0,3
536,PLAYER 4,59,blue,2,0,4
537,PLAYER 1,102,green,4,1,1
537,PLAYER 2,69,red,3,0,2
537,PLAYER 3,93,yellow,3,0,3
537,PLAYER 4,83,blue,3,0,4
538,PLAYER 1,112,green,3,1,1
538,PLAYER 2,53,red,2,0,2
538,PLAYER 3,51,yellow,2,0,3
538,PLAYER 4,74,blue,2,0,4
539,PLAYER 1,116,green,4,1,1
539,PLAYER 2,78,red,3,0,2
539,PLAYER 3,81,yellow,3,0,3
539,PLAYER 4,46,blue,3,0,4
540,PLAYER 1,109,green,4,1,1
540,PLAYER 2,71,red,3,0,2
540,PLAYER 3,89,yellow,3,0,3
540,PLAYER 4,47,blue,3,0,4
541,PLAYER 1,128,green,4,1,1
541,PLAYER 2,69,red,3,0,2
541,PLAYER 3,79,yellow,3,0,3
541,PLAYER 4,86,blue,3,0,4
542,PLAYER 1,93,green,4,0,1
542,PLAYER 2,108,red,4,1,2
542,PLAYER 3,76,yellow,3,0,3
542,PLAYER 4,84,blue,3,0,4
543,PLAYER 1,87,green,4,0,1
543,PLAYER 2,113,red,4,1,2
543,PLAYER 3,60,yellow,3,0,3
543,PLAYER 4,75,blue,3,0,4
544,PLAYER 1,109,green,4,1,1
544,PLAYER 2,97,red,3,0,2
544,PLAYER 3,88,yellow,3,0,3
544,PLAYER 4,70,blue,3,0,4
545,PLAYER 1,89,green,4,0,1
545,PLAYER 2,88,red,4,0,2
545,PLAYER 3,108,yellow,4,1,3
545,PLAYER 4,85,blue,3,0,4
546,PLAYER 1,87,green,4,0,1
546,PLAYER 2,93,red,4,0,2
546,PLAYER 3,101,yellow,4,1,3
546,PLAYER 4,72,blue,3,0,4
547,PLAYER 1,88,green,4,0,1
547,PLAYER 2,117,red,4,1,2
547,PLAYER 3,90,yellow,3,0,3
547,PLAYER 4,96,blue,3,0,4
548,PLAYER 1,107,green,5,1,1
548,PLAYER 2,77,red,4,0,2
548,PLAYER 3,96,yellow,4,0,3
548,PLAYER 4,93,blue,4,0,4
549,PLAYER 1,100,green,4,1,1
549,PLAYER 2,88,red,3,0,2
549,PLAYER 3,97,yellow,3,0,3
549,PLAYER 4,78,blue,3,0,4
550,PLAYER 1,115,green,4,1,1
550,PLAYER 2,66,red,3,0,2
550,PLAYER 3,64,yellow,3,0,3
550,PLAYER 4,73,blue,3,0,4
551,PLAYER 1,115,green,4,1,1
551,PLAYER 2,54,red,3,0,2
551,PLAYER 3,80,yellow,3,0,3
551,PLAYER 4,89,blue,3,0,4
552,PLAYER 1,118,green,4,1,1
552,PLAYER 2,44,red,3,0,2
552,PLAYER 3,70,yellow,3,0,3
552,PLAYER 4,93,blue,3,0,4
553,PLAYER 1,102,green,4,1,1
553,PLAYER 2,68,red,3,0,2
553,PLAYER 3,95,yellow,3,0,3
553,PLAYER 4,87,blue,3,0,4
554,PLAYER 1,100,green,4,1,1
554,PLAYER 2,93,red,3,0,2
554,PLAYER 3,74,yellow,3,0,3
554,PLAYER 4,68,blue,3,0,4
555,PLAYER 1,107,green,4,1,1
555,PLAYER 2,71,red,3,0,2
555,PLAYER 3,84,yellow,3,0,3
555,PLAYER 4,70,blue,3,0,4
556,PLAYER 1,98,green,4,0,1
556,PLAYER 2,99,red,4,0,2
556,PLAYER 3,102,yellow,4,1,3
556,PLAYER 4,68,blue,3,0,4
557,PLAYER 1,100,green,4,1,1
557,PLAYER 2,96,red,3,0,2
557,PLAYER 3,71,yellow,3,0,3
557,PLAYER 4,75,blue,3,0,4
558,PLAYER 1,111,green,4,1,1
558,PLAYER 2,85,red,3,0,2
558,PLAYER 3,80,yellow,3,0,3
558,PLAYER 4,63,blue,3,0,4
559,PLAYER 1,101,green,4,1,1
559,PLAYER 2,69,red,3,0,2
559,PLAYER 3,52,yellow,3,0,3
559,PLAYER 4,92,blue,3,0,4
560,PLAYER 1,100,green,4,1,1
560,PLAYER 2,63,red,3,0,2
560,PLAYER 3,58,yellow,3,0,3
560,PLAYER 4,63,blue,3,0,4
561,PLAYER 1,109,green,4,1,1
561,PLAYER 2,89,red,3,0,2
561,PLAYER 3,85,yellow,3,0,3
561,PLAYER 4,66,blue,3,0,4
562,PLAYER 1,101,green,3,1,1
562,PLAYER 2,76,red,2,0,2
562,PLAYER 3,34,yellow,2,0,3
562,PLAYER 4,44,blue,2,0,4
563,PLAYER 1,105,green,4,1,1
563,PLAYER 2,82,red,3,0,2
563,PLAYER 3,78,yellow,3,0,3
563,PLAYER 4,49,blue,3,0,4
564,PLAYER 1,105,green,4,1,1
564,PLAYER 2,67,red,3,0,2
564,PLAYER 3,80,yellow,3,0,3
564,PLAYER 4,84,blue,3,0,4
565,PLAYER 1,71,green,3,0,1
565,PLAYER 2,72,red,3,0,2
565,PLAYER 3,102,yellow,3,1,3
565,PLAYER 4,50,blue,2,0,4
566,PLAYER 1,114,green,4,1,1
566,PLAYER 2,82,red,3,0,2
566,PLAYER 3,88,yellow,3,0,3
566,PLAYER 4,85,blue,3,0,4
567,PLAYER 1,91,green,4,0,1
567,PLAYER 2,108,red,4,1,2
567,PLAYER 3,80,yellow,3,0,3
567,PLAYER 4,51,blue,3,0,4
568,PLAYER 1,100,green,4,1,1
568,PLAYER 2,74,red,3,0,2
568,PLAYER 3,66,yellow,3,0,3
568,PLAYER 4,94,blue,3,0,4
569,PLAYER 1,111,green,4,1,1
569,PLAYER 2,71,red,3,0,2
569,PLAYER 3,68,yellow,3,0,3
569,PLAYER 4,69,blue,3,0,4
570,PLAYER 1,104,green,4,1,1
570,PLAYER 2,94,red,3,0,2
570,PLAYER 3,62,yellow,3,0,3
570,PLAYER 4,77,blue,3,0,4
571,PLAYER 1,71,green,3,0,1
571,PLAYER 2,108,red,3,1,2
571,PLAYER 3,35,yellow,2,0,3
571,PLAYER 4,34,blue,2,0,4
572,PLAYER 1,103,green,4,1,1
572,PLAYER 2,61,red,3,0,2
572,PLAYER 3,97,yellow,3,0,3
572,PLAYER 4,88,blue,3,0,4
573,PLAYER 1,118,green,4,1,1
573,PLAYER 2,73,red,3,0,2
573,PLAYER 3,59,yellow,3,0,3
573,PLAYER 4,53,blue,3,0,4
574,PLAYER 1,100,green,4,1,1
574,PLAYER 2,90,red,3,0,2
574,PLAYER 3,88,yellow,3,0,3
574,PLAYER 4,98,blue,3,0,4
575,PLAYER 1,102,green,4,1,1
575,PLAYER 2,90,red,3,0,2
575,PLAYER 3,96,yellow,3,0,3
575,PLAYER 4,62,blue,3,0,4
576,PLAYER 1,100,green,4,1,1
576,PLAYER 2,53,red,3,0,2
576,PLAYER 3,83,yellow,3,0,3
576,PLAYER 4,56,blue,3,0,4
577,PLAYER 1,119,green,4,1,1
577,PLAYER 2,81,red,3,0,2
577,PLAYER 3,71,yellow,3,0,3
577,PLAYER 4,84,blue,3,0,4
578,PLAYER 1,101,green,4,1,1
578,PLAYER 2,52,red,3,0,2
578,PLAYER 3,60,yellow,3,0,3
578,PLAYER 4,76,blue,3,0,4
579,PLAYER 1,101,green,4,1,1
579,PLAYER 2,59,red,3,0,2
579,PLAYER 3,95,yellow,3,0,3
579,PLAYER 4,84,blue,3,0,4
580,PLAYER 1,98,green,4,0,1
580,PLAYER 2,75,red,4,0,2
580,PLAYER 3,110,yellow,4,1,3
580,PLAYER 4,92,blue,3,0,4
581,PLAYER 1,111,green,4,1,1
581,PLAYER 2,48,red,3,0,2
581,PLAYER 3,82,yellow,3,0,3
581,PLAYER 4,69,blue,3,0,4
582,PLAYER 1,84,green,4,0,1
582,PLAYER 2,101,red,4,1,2
582,PLAYER 3,70,yellow,3,0,3
582,PLAYER 4,67,blue,3,0,4
583,PLAYER 1,105,green,4,1,1
583,PLAYER 2,58,red,3,0,2
583,PLAYER 3,70,yellow,3,0,3
583,PLAYER 4,49,blue,3,0,4
584,PLAYER 1,127,green,4,1,1
584,PLAYER 2,74,red,3,0,2
584,PLAYER 3,98,yellow,3,0,3
584,PLAYER 4,99,blue,3,0,4
585,PLAYER 1,90,green,4,0,1
585,PLAYER 2,118,red,4,1,2
585,PLAYER 3,90,yellow,3,0,3
585,PLAYER 4,74,blue,3,0,4
586,PLAYER 1,84,green,4,0,1
586,PLAYER 2,102,red,4,1,2
586,PLAYER 3,80,yellow,3,0,3
586,PLAYER 4,68,blue,3,0,4
587,PLAYER 1,101,green,4,1,1
587,PLAYER 2,79,red,3,0,2
587,PLAYER 3,78,yellow,3,0,3
587,PLAYER 4,58,blue,3,0,4
588,PLAYER 1,53,green,3,0,1
588,PLAYER 2,85,red,3,0,2
588,PLAYER 3,100,yellow,3,1,3
588,PLAYER 4,44,blue,2,0,4
589,PLAYER 1,107,green,4,1,1
589,PLAYER 2,50,red,3,0,2
589,PLAYER 3,89,yellow,3,0,3
589,PLAYER 4,78,blue,3,0,4
590,PLAYER 1,89,green,4,0,1
590,PLAYER 2,105,red,4,1,2
590,PLAYER 3,93,yellow,3,0,3
590,PLAYER 4,50,blue,3,0,4
591,PLAYER 1,81,green,3,0,1
591,PLAYER 2,65,red,3,0,2
591,PLAYER 3,65,yellow,3,0,3
591,PLAYER 4,100,blue,3,1,4
592,PLAYER 1,95,green,4,0,1
592,PLAYER 2,98,red,4,0,2
592,PLAYER 3,102,yellow,4,1,3
592,PLAYER 4,93,blue,3,0,4
593,PLAYER 1,96,green,4,0,1
593,PLAYER 2,64,red,4,0,2
593,PLAYER 3,102,yellow,4,1,3
593,PLAYER 4,76,blue,3,0,4
594,PLAYER 1,75,green,4,0,1
594,PLAYER 2,108,red,4,1,2
594,PLAYER 3,58,yellow,3,0,3
594,PLAYER 4,75,blue,3,0,4
595,PLAYER 1,70,green,3,0,1
595,PLAYER 2,60,red,3,0,2
595,PLAYER 3,58,yellow,3,0,3
595,PLAYER 4,115,blue,3,1,4
596,PLAYER 1,98,green,4,0,1
596,PLAYER 2,124,red,4,1,2
596,PLAYER 3,94,yellow,3,0,3
596,PLAYER 4,93,blue,3,0,4
597,PLAYER 1,97,green,4,0,1
597,PLAYER 2,116,red,4,1,2
597,PLAYER 3,72,yellow,3,0,3
597,PLAYER 4,61,blue,3,0,4
598,PLAYER 1,112,green,4,1,1
598,PLAYER 2,91,red,3,0,2
598,PLAYER 3,61,yellow,3,0,3
598,PLAYER 4,82,blue,3,0,4
599,PLAYER 1,84,green,4,0,1
599,PLAYER 2,124,red,4,1,2
599,PLAYER 3,98,yellow,3,0,3
599,PLAYER 4,53,blue,3,0,4
600,PLAYER 1,97,green,4,0,1
600,PLAYER 2,107,red,4,1,2
600,PLAYER 3,81,yellow,3,0,3
600,PLAYER 4,79,blue,3,0,4
601,PLAYER 1,115,green,4,1,1
601,PLAYER 2,79,red,3,0,2
601,PLAYER 3,73,yellow,3,0,3
601,PLAYER 4,88,blue,3,0,4
602,PLAYER 1,87,green,3,0,1
602,PLAYER 2,62,red,3,0,2
602,PLAYER 3,69,yellow,3,0,3
602,PLAYER 4,104,blue,3,1,4
603,PLAYER 1,102,green,4,1,1
603,PLAYER 2,70,red,3,0,2
603,PLAYER 3,88,yellow,3,0,3
603,PLAYER 4,83,blue,3,0,4
604,PLAYER 1,89,green,4,0,1
604,PLAYER 2,107,red,4,1,2
604,PLAYER 3,81,yellow,3,0,3
604,PLAYER 4,86,blue,3,0,4
605,PLAYER 1,115,green,5,1,1
605,PLAYER 2,98,red,4,0,2
605,PLAYER 3,88,yellow,4,0,3
605,PLAYER 4,88,blue,4,0,4
606,PLAYER 1,100,green,4,1,1
606,PLAYER 2,98,red,3,0,2
606,PLAYER 3,91,yellow,3,0,3
606,PLAYER 4,59,blue,3,0,4
607,PLAYER 1,101,green,4,1,1
607,PLAYER 2,88,red,3,0,2
607,PLAYER 3,89,yellow,3,0,3
607,PLAYER 4,70,blue,3,0,4
608,PLAYER 1,80,green,4,0,1
608,PLAYER 2,104,red,4,1,2
608,PLAYER 3,79,yellow,3,0,3
608,PLAYER 4,61,blue,3,0,4
609,PLAYER 1,78,green,4,0,1
609,PLAYER 2,101,red,4,1,2
609,PLAYER 3,80,yellow,3,0,3
609,PLAYER 4,54,blue,3,0,4
610,PLAYER 1,63,green,3,0,1
610,PLAYER 2,77,red,3,0,2
610,PLAYER 3,108,yellow,3,1,3
610,PLAYER 4,48,blue,2,0,4
611,PLAYER 1,97,green,4,0,1
611,PLAYER 2,111,red,4,1,2
611,PLAYER 3,75,yellow,3,0,3
611,PLAYER 4,70,blue,3,0,4
612,PLAYER 1,96,green,4,0,1
612,PLAYER 2,100,red,4,1,2
612,PLAYER 3,91,yellow,3,0,3
612,PLAYER 4,49,blue,3,0,4
613,PLAYER 1,103,green,4,1,1
613,PLAYER 2,81,red,3,0,2
613,PLAYER 3,57,yellow,3,0,3
613,PLAYER 4,72,blue,3,0,4
614,PLAYER 1,103,green,4,1,1
614,PLAYER 2,57,red,3,0,2
614,PLAYER 3,77,yellow,3,0,3
614,PLAYER 4,80,blue,3,0,4
615,PLAYER 1,56,green,3,0,1
615,PLAYER 2,87,red,3,0,2
615,PLAYER 3,103,yellow,3,1,3
615,PLAYER 4,65,blue,2,0,4
616,PLAYER 1,75,green,4,0,1
616,PLAYER 2,106,red,4,1,2
616,PLAYER 3,89,yellow,3,0,3
616,PLAYER 4,62,blue,3,0,4
617,PLAYER 1,78,green,4,0,1
617,PLAYER 2,63,red,4,0,2
617,PLAYER 3,106,yellow,4,1,3
617,PLAYER 4,84,blue,3,0,4
618,PLAYER 1,80,green,4,0,1
618,PLAYER 2,117,red,4,1,2
618,PLAYER 3,90,yellow,3,0,3
618,PLAYER 4,76,blue,3,0,4
619,PLAYER 1,105,green,4,1,1
619,PLAYER 2,46,red,3,0,2
619,PLAYER 3,52,yellow,3,0,3
619,PLAYER 4,71,blue,3,0,4
620,PLAYER 1,97,green,4,0,1
620,PLAYER 2,80,red,4,0,2
620,PLAYER 3,110,yellow,4,1,3
620,PLAYER 4,74,blue,3,0,4
621,PLAYER 1,101,green,4,1,1
621,PLAYER 2,69,red,3,0,2
621,PLAYER 3,92,yellow,3,0,3
621,PLAYER 4,79,blue,3,0,4
622,PLAYER 1,86,green,4,0,1
622,PLAYER 2,102,red,4,1,2
622,PLAYER 3,74,yellow,3,0,3
622,PLAYER 4,97,blue,3,0,4
623,PLAYER 1,90,green,4,0,1
623,PLAYER 2,105,red,4,1,2
623,PLAYER 3,70,yellow,3,0,3
623,PLAYER 4,56,blue,3,0,4
624,PLAYER 1,81,green,4,0,1
624,PLAYER 2,113,red,4,1,2
624,PLAYER 3,60,yellow,3,0,3
624,PLAYER 4,95,blue,3,0,4
625,PLAYER 1,105,green,4,1,1
625,PLAYER 2,74,red,3,0,2
625,PLAYER 3,79,yellow,3,0,3
625,PLAYER 4,91,blue,3,0,4
626,PLAYER 1,116,green,4,1,1
626,PLAYER 2,84,red,3,0,2
626,PLAYER 3,88,yellow,3,0,3
626,PLAYER 4,69,blue,3,0,4
627,PLAYER 1,108,green,4,1,1
627,PLAYER 2,56,red,3,0,2
627,PLAYER 3,69,yellow,3,0,3
627,PLAYER 4,53,blue,3,0,4
628,PLAYER 1,93,green,4,0,1
628,PLAYER 2,104,red,4,1,2
628,PLAYER 3,80,yellow,3,0,3
628,PLAYER 4,57,blue,3,0,4
629,PLAYER 1,99,green,4,0,1
629,PLAYER 2,70,red,4,0,2
629,PLAYER 3,88,yellow,4,0,3
629,PLAYER 4,114,blue,4,1,4
630,PLAYER 1,106,green,4,1,1
630,PLAYER 2,76,red,3,0,2
630,PLAYER 3,79,yellow,3,0,3
630,PLAYER 4,99,blue,3,0,4
631,PLAYER 1,79,green,3,0,1
631,PLAYER 2,55,red,3,0,2
631,PLAYER 3,103,yellow,3,1,3
631,PLAYER 4,34,blue,2,0,4
632,PLAYER 1,100,green,4,1,1
632,PLAYER 2,64,red,3,0,2
632,PLAYER 3,60,yellow,3,0,3
632,PLAYER 4,61,blue,3,0,4
633,PLAYER 1,105,green,4,1,1
633,PLAYER 2,55,red,3,0,2
633,PLAYER 3,75,yellow,3,0,3
633,PLAYER 4,89,blue,3,0,4
634,PLAYER 1,87,green,4,0,1
634,PLAYER 2,93,red,4,0,2
634,PLAYER 3,126,yellow,4,1,3
634,PLAYER 4,48,blue,3,0,4
635,PLAYER 1,87,green,4,0,1
635,PLAYER 2,95,red,4,0,2
635,PLAYER 3,100,yellow,4,1,3
635,PLAYER 4,80,blue,3,0,4
636,PLAYER 1,109,green,4,1,1
636,PLAYER 2,65,red,3,0,2
636,PLAYER 3,53,yellow,3,0,3
636,PLAYER 4,96,blue,3,0,4
637,PLAYER 1,103,green,4,1,1
637,PLAYER 2,64,red,3,0,2
637,PLAYER 3,71,yellow,3,0,3
637,PLAYER 4,91,blue,3,0,4
638,PLAYER 1,116,green,4,1,1
638,PLAYER 2,78,red,3,0,2
638,PLAYER 3,55,yellow,3,0,3
638,PLAYER 4,89,blue,3,0,4
639,PLAYER 1,123,green,4,1,1
639,PLAYER 2,84,red,3,0,2
639,PLAYER 3,88,yellow,3,0,3
639,PLAYER 4,79,blue,3,0,4
640,PLAYER 1,101,green,3,1,1
640,PLAYER 2,32,red,2,0,2
640,PLAYER 3,37,yellow,2,0,3
640,PLAYER 4,45,blue,2,0,4
641,PLAYER 1,86,green,4,0,1
641,PLAYER 2,115,red,4,1,2
641,PLAYER 3,81,yellow,3,0,3
641,PLAYER 4,72,blue,3,0,4
642,PLAYER 1,94,green,4,0,1
642,PLAYER 2,108,red,4,1,2
642,PLAYER 3,70,yellow,3,0,3
642,PLAYER 4,74,blue,3,0,4
643,PLAYER 1,85,green,4,0,1
643,PLAYER 2,90,red,4,0,2
643,PLAYER 3,103,yellow,4,1,3
643,PLAYER 4,85,blue,3,0,4
644,PLAYER 1,97,green,4,0,1
644,PLAYER 2,102,red,4,1,2
644,PLAYER 3,91,yellow,3,0,3
644,PLAYER 4,57,blue,3,0,4
645,PLAYER 1,93,green,4,0,1
645,PLAYER 2,117,red,4,1,2
645,PLAYER 3,60,yellow,3,0,3
645,PLAYER 4,84,blue,3,0,4
646,PLAYER 1,73,green,3,0,1
646,PLAYER 2,70,red,3,0,2
646,PLAYER 3,110,yellow,3,1,3
646,PLAYER 4,61,blue,2,0,4
647,PLAYER 1,101,green,4,1,1
647,PLAYER 2,50,red,3,0,2
647,PLAYER 3,82,yellow,3,0,3
647,PLAYER 4,79,blue,3,0,4
648,PLAYER 1,67,green,3,0,1
648,PLAYER 2,53,red,3,0,2
648,PLAYER 3,105,yellow,3,1,3
648,PLAYER 4,35,blue,2,0,4
649,PLAYER 1,100,green,4,1,1
649,PLAYER 2,52,red,3,0,2
649,PLAYER 3,57,yellow,3,0,3
649,PLAYER 4,86,blue,3,0,4
650,PLAYER 1,76,green,3,0,1
650,PLAYER 2,68,red,3,0,2
650,PLAYER 3,102,yellow,3,1,3
650,PLAYER 4,77,blue,2,0,4
651,PLAYER 1,108,green,4,1,1
651,PLAYER 2,62,red,3,0,2
651,PLAYER 3,68,yellow,3,0,3
651,PLAYER 4,73,blue,3,0,4
652,PLAYER 1,95,green,4,0,1
652,PLAYER 2,68,red,4,0,2
652,PLAYER 3,108,yellow,4,1,3
652,PLAYER 4,76,blue,3,0,4
653,PLAYER 1,97,green,4,0,1
653,PLAYER 2,102,red,4,1,2
653,PLAYER 3,72,yellow,3,0,3
653,PLAYER 4,81,blue,3,0,4
654,PLAYER 1,85,green,3,0,1
654,PLAYER 2,53,red,3,0,2
654,PLAYER 3,104,yellow,3,1,3
654,PLAYER 4,45,blue,2,0,4
655,PLAYER 1,88,green,4,0,1
655,PLAYER 2,102,red,4,1,2
655,PLAYER 3,91,yellow,3,0,3
655,PLAYER 4,82,blue,3,0,4
656,PLAYER 1,83,green,3,0,1
656,PLAYER 2,44,red,3,0,2
656,PLAYER 3,103,yellow,3,1,3
656,PLAYER 4,49,blue,2,0,4
657,PLAYER 1,104,green,4,1,1
657,PLAYER 2,82,red,3,0,2
657,PLAYER 3,61,yellow,3,0,3
657,PLAYER 4,75,blue,3,0,4
658,PLAYER 1,102,green,4,1,1
658,PLAYER 2,85,red,3,0,2
658,PLAYER 3,93,yellow,3,0,3
658,PLAYER 4,80,blue,3,0,4
659,PLAYER 1,107,green,4,1,1
659,PLAYER 2,85,red,3,0,2
659,PLAYER 3,76,yellow,3,0,3
659,PLAYER 4,74,blue,3,0,4
660,PLAYER 1,90,green,4,0,1
660,PLAYER 2,88,red,4,0,2
660,PLAYER 3,124,yellow,4,1,3
660,PLAYER 4,93,blue,3,0,4
661,PLAYER 1,96,green,4,0,1
661,PLAYER 2,83,red,4,0,2
661,PLAYER 3,95,yellow,4,0,3
661,PLAYER 4,125,blue,4,1,4
662,PLAYER 1,121,green,4,1,1
662,PLAYER 2,85,red,3,0,2
662,PLAYER 3,71,yellow,3,0,3
662,PLAYER 4,96,blue,3,0,4
663,PLAYER 1,88,green,4,0,1
663,PLAYER 2,88,red,4,0,2
663,PLAYER 3,107,yellow,4,1,3
663,PLAYER 4,79,blue,3,0,4
664,PLAYER 1,108,green,4,1,1
664,PLAYER 2,84,red,3,0,2
664,PLAYER 3,77,yellow,3,0,3
664,PLAYER 4,79,blue,3,0,4
665,PLAYER 1,110,green,4,1,1
665,PLAYER 2,92,red,3,0,2
665,PLAYER 3,85,yellow,3,0,3
665,PLAYER 4,68,blue,3,0,4
666,PLAYER 1,115,green,4,1,1
666,PLAYER 2,78,red,3,0,2
666,PLAYER 3,69,yellow,3,0,3
666,PLAYER 4,84,blue,3,0,4
667,PLAYER 1,99,green,4,0,1
667,PLAYER 2,100,red,4,1,2
667,PLAYER 3,79,yellow,3,0,3
667,PLAYER 4,65,blue,3,0,4
668,PLAYER 1,101,green,4,1,1
668,PLAYER 2,48,red,3,0,2
668,PLAYER 3,87,yellow,3,0,3
668,PLAYER 4,90,blue,3,0,4
669,PLAYER 1,67,green,4,0,1
669,PLAYER 2,77,red,4,0,2
669,PLAYER 3,129,yellow,4,1,3
669,PLAYER 4,75,blue,3,0,4
670,PLAYER 1,110,green,4,1,1
670,PLAYER 2,91,red,3,0,2
670,PLAYER 3,67,yellow,3,0,3
670,PLAYER 4,73,blue,3,0,4
671,PLAYER 1,71,green,4,0,1
671,PLAYER 2,112,red,4,1,2
671,PLAYER 3,90,yellow,3,0,3
671,PLAYER 4,72,blue,3,0,4
672,PLAYER 1,116,green,4,1,1
672,PLAYER 2,73,red,3,0,2
672,PLAYER 3,77,yellow,3,0,3
